step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
20,0.7388008236885071,0.5,0.0,0.0,-1.6553819179534912,-0.0027199562173336744,-0.003102339804172516,0.0,-0.6981664896011353,0.0,-5.47185144417206e-11,-5.00000006675716e-11,29.3271541595459,-5.888829231262207,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10678163915872574,0.0,27.338790893554688,0.15000000596046448,-0.1148710623383522,-0.538113534450531,-0.00870521366596222,0.027986813336610794,-0.022481489926576614,-0.9909842014312744,-1.0,0.0,0.0,0.47337204217910767,-0.006812734063714743,-0.0011446969583630562,-0.21537214517593384,-0.1200409010052681,0.14411716163158417,-0.03522250056266785,-0.050320811569690704,-0.023839211091399193,-0.04552002623677254,-0.10010842233896255,-0.1754460632801056,0.29500192403793335,0.02056359127163887,-0.29689428210258484,-0.20932336151599884,4.376509666442871,-0.08284877240657806,-0.23344531655311584,-0.972369909286499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.9721310138702393,0.5,0.0,0.0,-1.7208071947097778,-0.0013400956522673368,-0.002268085489049554,0.0,-0.21562576293945312,0.0,-3.6856236812488063e-11,-5.00000006675716e-11,29.341203689575195,-5.086225986480713,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1819138079881668,0.0,31.90545082092285,0.15000000596046448,-0.14428839087486267,-1.5310200452804565,-0.180789515376091,0.004262745380401611,-0.02372116409242153,-1.0248332023620605,-1.0,0.0,0.0,0.45028483867645264,-0.011462491936981678,-0.027667168527841568,-0.21980230510234833,-0.13448789715766907,0.20890530943870544,0.077246755361557,-0.06994631141424179,-0.06295616179704666,-0.2127315104007721,0.032277561724185944,-0.03863489255309105,0.2757953703403473,0.5068789720535278,-0.24718520045280457,-0.07159668952226639,4.505756378173828,0.35150617361068726,-0.3826834559440613,-0.9238795042037964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.4781590700149536,0.5,0.0,0.0,-1.6372039318084717,-0.0011133527150377631,-0.008751291781663895,0.0,-0.15133142471313477,0.0,-3.786443381059712e-11,-5.00000006675716e-11,21.920429229736328,-4.729535102844238,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07163377851247787,0.0,33.62111282348633,0.15000000596046448,-0.09619465470314026,0.2141624540090561,0.05257271230220795,-0.042580872774124146,0.023495685309171677,-0.9861639738082886,-1.0,0.0,0.0,0.44315358996391296,-0.027952080592513084,-0.02655242197215557,-0.23487913608551025,-0.1800374537706375,0.2654028534889221,0.09322723746299744,-0.043201565742492676,0.02792264334857464,0.013261181302368641,-0.14048075675964355,-0.24473337829113007,0.32332897186279297,-0.007642245385795832,-0.2888021767139435,-0.35428398847579956,5.354632377624512,0.08151615411043167,-0.5224984288215637,-0.8526402711868286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.9896909594535828,0.5,0.0,0.0,-1.6158699989318848,-0.003620824310928583,-0.0011950347106903791,0.0,0.0,0.0,-2.2195278601144786e-11,-5.00000006675716e-11,23.227481842041016,-4.12265157699585,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08552578091621399,0.0,34.40550994873047,0.15000000596046448,-0.01543039083480835,-1.3418622016906738,-0.013371720910072327,-0.06843734532594681,0.02876594290137291,-0.9949557781219482,-1.0,0.0,0.0,0.4436224102973938,-0.026289431378245354,-0.039843663573265076,-0.2383953332901001,-0.2133106142282486,0.3172929584980011,0.16669510304927826,-0.00342789595015347,-0.05122436210513115,-0.10854878276586533,0.017151206731796265,-0.07247378677129745,0.31042757630348206,0.409699022769928,-0.24841439723968506,-0.23946796357631683,5.189053535461426,0.3594967722892761,-0.6494479775428772,-0.7604060173034668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.39737528562545776,0.5,0.0,0.0,-1.7013546228408813,-0.0005045173456892371,-0.020607734099030495,0.0,0.0,0.0,-2.7732835125582334e-11,-5.00000006675716e-11,16.546024322509766,-3.8738958835601807,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02242944948375225,0.0,34.815887451171875,0.15000000596046448,-0.19421589374542236,0.1927870661020279,0.10886560380458832,-0.04419071972370148,-0.002047177404165268,-1.0438365936279297,-1.0,0.0,0.0,0.42877310514450073,-0.03340041637420654,-0.04106573015451431,-0.2757924497127533,-0.28498709201812744,0.35145023465156555,0.17551513016223907,-0.02404673397541046,-0.013409477658569813,0.0648401528596878,-0.10534508526325226,-0.3463461101055145,0.14152155816555023,-0.03747986629605293,-0.2855013906955719,-0.540253758430481,6.576971054077148,0.15307274460792542,-0.7604057788848877,-0.6494482755661011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.999836802482605,0.5,0.0,0.0,-1.7339445352554321,-0.0044406079687178135,-0.002298932056874037,0.0,0.0,0.0,-2.092456589941616e-11,-5.00000006675716e-11,23.598459243774414,-3.3541526794433594,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1943352073431015,0.0,35.048702239990234,0.15000000596046448,0.05019401013851166,-1.4699420928955078,-0.19090524315834045,-0.04409043490886688,0.022435452789068222,-0.9901201128959656,-1.0,0.0,0.0,0.41436830163002014,-0.03762663155794144,-0.06475488096475601,-0.28134480118751526,-0.3390668034553528,0.3889126181602478,0.26085537672042847,-0.004285657312721014,-0.03594057261943817,-0.15950188040733337,0.06865537166595459,-0.1407172679901123,0.13697652518749237,0.5409836173057556,-0.2648554742336273,-0.3636300265789032,6.644525051116943,0.593194842338562,-0.8526400327682495,-0.5224987268447876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.570414662361145,0.5,0.0,0.0,-1.6106692552566528,-0.005760879721492529,-0.010985320433974266,0.0,0.0,0.0,-3.463149211846428e-11,-5.00000006675716e-11,21.71914291381836,-3.110309362411499,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004888141993433237,0.0,35.18500518798828,0.15000000596046448,0.04503774642944336,-0.16682685911655426,0.1749863177537918,-0.047995928674936295,0.043244194239377975,-0.9960967302322388,-1.0,0.0,0.0,0.4197470247745514,-0.034270890057086945,-0.060649290680885315,-0.2940249443054199,-0.39905810356140137,0.4192521870136261,0.3047797679901123,0.016704482957720757,-0.03835183382034302,0.03357662633061409,-0.13605521619319916,-0.3219100832939148,0.25855016708374023,0.03457238897681236,-0.31972065567970276,-0.583734393119812,7.630683898925781,0.3201255798339844,-0.9238795042037964,-0.38268357515335083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.9397574663162231,0.5,0.0,0.0,-1.700727105140686,-0.009106277488172054,-0.0011570140486583114,0.0,0.0,0.0,-2.2536861266075903e-11,-5.00000006675716e-11,21.88552474975586,-2.6778669357299805,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07117542624473572,0.0,35.2618408203125,0.15000000596046448,-0.1714327335357666,-0.6465190649032593,0.07682527601718903,-0.04174451157450676,0.026715952903032303,-1.039783000946045,-1.0,0.0,0.0,0.4032195210456848,-0.04955469071865082,-0.08635720610618591,-0.29576998949050903,-0.46175312995910645,0.45975035429000854,0.38213813304901123,-0.03642231971025467,-0.0020552189089357853,-0.03775414451956749,-0.0031567842233926058,-0.18758317828178406,0.18424974381923676,0.4459501802921295,-0.3641604483127594,-0.47461456060409546,7.696933746337891,0.6322638988494873,-0.972369909286499,-0.2334454506635666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.7458591461181641,0.5,0.0,0.0,-1.603001356124878,-0.00018923736934084445,-0.0012722911778837442,0.0,0.0,0.0,-3.169208992459538e-11,-5.00000006675716e-11,22.634973526000977,-2.5868377685546875,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03299439325928688,0.0,35.29669952392578,0.15000000596046448,-0.12051650881767273,-0.18551231920719147,0.17718102037906647,-0.13148073852062225,0.047785159200429916,-1.0025486946105957,-1.0,0.0,0.0,0.40429145097732544,-0.04815393686294556,-0.09029517322778702,-0.31641465425491333,-0.49696972966194153,0.4982842206954956,0.36925745010375977,0.010561621747910976,-0.03518778085708618,0.013354289345443249,-0.09955078363418579,-0.2459876984357834,0.2024582177400589,-0.08622785657644272,-0.3448895514011383,-0.6171113848686218,7.62755823135376,0.31329768896102905,-0.9969173073768616,-0.07845911383628845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.6612953543663025,0.5,0.0,0.0,-1.66722571849823,-0.003399218199774623,-0.009198993444442749,0.0,0.0,0.0,-2.0893462307491895e-11,-5.00000006675716e-11,17.01504898071289,-2.2191708087921143,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06273358315229416,0.0,35.29669952392578,0.15000000596046448,0.19173361361026764,0.053530916571617126,0.19302256405353546,-0.09824533760547638,0.0017431080341339111,-1.0437698364257812,-1.0,0.0,0.0,0.3856925666332245,-0.05486466735601425,-0.0878581702709198,-0.3315333425998688,-0.5555894374847412,0.5344533324241638,0.4524235427379608,-0.03509395569562912,-0.06399979442358017,-0.04506329819560051,-0.1220443993806839,-0.2942207157611847,0.2510592043399811,0.40057435631752014,-0.46792033314704895,-0.6168795824050903,8.52127742767334,0.6389182806015015,-0.9969173073768616,0.07845913618803024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.7583433985710144,0.5,0.0,0.0,-1.652771234512329,-0.003573433496057987,-0.0005023473058827221,0.0,0.0,0.0,-2.0188618138350378e-11,-5.00000006675716e-11,17.967071533203125,-2.016803503036499,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22013837099075317,0.0,35.2618408203125,0.15000000596046448,-0.039865314960479736,0.05481337010860443,-0.18138176202774048,-0.09490536153316498,0.017124135047197342,-0.9477360248565674,-1.0,0.0,0.0,0.3905147910118103,-0.057972393929958344,-0.08032200485467911,-0.38106679916381836,-0.5830644369125366,0.5846285820007324,0.4826539158821106,-0.0070102633908391,-0.005963269155472517,0.039459045976400375,-0.1378023475408554,-0.0969124585390091,0.2383670061826706,0.03899214416742325,-0.4940852224826813,-0.6042623519897461,8.339288711547852,0.5113602876663208,-0.972369909286499,0.23344546556472778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.9567278623580933,0.5,0.0,0.0,-1.6186399459838867,-0.0015043329913169146,-0.0021576888393610716,0.0,0.0,0.0,-3.0015143148709456e-11,-5.00000006675716e-11,25.133344650268555,-1.9654806852340698,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08006976544857025,0.0,35.18500518798828,0.15000000596046448,-0.08871476352214813,-0.5145207643508911,0.19281528890132904,-0.05097644403576851,0.005489528179168701,-1.0191617012023926,-1.0,0.0,0.0,0.3761029541492462,-0.06157776713371277,-0.09079834073781967,-0.4093053638935089,-0.6027849316596985,0.6393507719039917,0.44458717107772827,-0.018707100301980972,-0.04213155433535576,-0.08044969290494919,-0.09105934947729111,-0.03880897909402847,0.29708531498908997,-0.15451817214488983,-0.47501882910728455,-0.5637329816818237,7.896608352661133,0.3779555559158325,-0.9238796234130859,0.3826831579208374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.8208135962486267,0.5,0.0,0.0,-1.6203820705413818,-0.00027586548822000623,-0.0007693384541198611,0.0,0.0,0.0,-3.4803000759087155e-11,-5.00000006675716e-11,24.753633499145508,-1.8402166366577148,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17273716628551483,0.0,35.048702239990234,0.15000000596046448,0.0102776437997818,-0.15142011642456055,0.04720322787761688,-0.08023293316364288,0.02627737447619438,-0.9468629360198975,-1.0,0.0,0.0,0.36441707611083984,-0.05987384170293808,-0.09906715154647827,-0.4252591133117676,-0.6139256358146667,0.7094347476959229,0.4533897936344147,-0.001522749662399292,-0.00697095412760973,-0.04796875640749931,-0.23486962914466858,-0.003944620490074158,0.28321585059165955,-0.028707949444651604,-0.5545287132263184,-0.5937230587005615,8.150834083557129,0.4492429494857788,-0.8526402711868286,0.522498369216919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.7800718545913696,0.5,0.0,0.0,-1.6052521467208862,-0.0009251307346858084,-0.002447198610752821,0.0,0.0,0.0,-2.6701760594272095e-11,-5.00000006675716e-11,21.031747817993164,-1.8775767087936401,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0943976491689682,0.0,34.815887451171875,0.15000000596046448,-0.03461529314517975,0.03150022029876709,0.0674254447221756,-0.11570550501346588,0.04329927638173103,-1.0391048192977905,-1.0,0.0,0.0,0.3653760552406311,-0.06499908119440079,-0.0965348482131958,-0.4802352786064148,-0.6016674637794495,0.7648331522941589,0.37914472818374634,-0.015020585618913174,-0.024878693744540215,0.024591773748397827,-0.21939782798290253,0.04372645542025566,0.3682320713996887,-0.31045588850975037,-0.5891212224960327,-0.5897059440612793,7.700783729553223,0.2468528151512146,-0.7604060769081116,0.6494479179382324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.8933364152908325,0.5,0.0,0.0,-1.6166359186172485,-0.0012833348009735346,-0.0028120146598666906,0.0,0.0,0.0,-2.833210055452895e-11,-5.00000006675716e-11,23.33907699584961,-1.9473787546157837,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11889545619487762,0.0,34.40550994873047,0.15000000596046448,-0.08985906094312668,-0.07119424641132355,0.14065052568912506,-0.06036623939871788,0.024616170674562454,-1.039931058883667,-1.0,0.0,0.0,0.3569479286670685,-0.07902797311544418,-0.08801133930683136,-0.5277566313743591,-0.5909257531166077,0.83104407787323,0.32107511162757874,-0.08151191473007202,-0.014844405464828014,-0.013584527187049389,-0.24336162209510803,0.06013385206460953,0.37669268250465393,-0.2549133002758026,-0.6360145807266235,-0.5291855335235596,7.177807807922363,0.2040044367313385,-0.6494481563568115,0.7604058980941772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.9564269185066223,0.5,0.0,0.0,-1.6060882806777954,-0.00289342412725091,-0.01272680051624775,0.0,0.0,0.0,-3.5703228568051415e-11,-5.00000006675716e-11,26.971324920654297,-2.132580280303955,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1330934762954712,0.0,33.62112045288086,0.15000000596046448,-0.14930012822151184,-0.2922670543193817,0.10496492683887482,-0.14313769340515137,-0.0002630762755870819,-1.0363775491714478,-1.0,0.0,0.0,0.3458901345729828,-0.09018848091363907,-0.08730671554803848,-0.5560987591743469,-0.5684869885444641,0.9034215211868286,0.24664761126041412,-0.019378719851374626,-0.07509701699018478,-0.01778639666736126,-0.22121424973011017,0.10972708463668823,0.3486057221889496,-0.336424857378006,-0.6614525318145752,-0.4818580150604248,6.058428764343262,0.07445250451564789,-0.522498607635498,0.8526401519775391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.6541842818260193,0.5,0.0,0.0,-1.6500778198242188,-0.005259893834590912,-0.05718788504600525,0.0,0.0,0.0,-3.0639199510851256e-11,-5.00000006675716e-11,21.0779972076416,-2.296949625015259,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14624816179275513,0.0,31.905454635620117,0.15000000596046448,0.00419163703918457,0.6870232820510864,-0.17335987091064453,-0.08767347037792206,-0.034846231341362,-1.0293617248535156,-1.0,0.0,0.0,0.34043601155281067,-0.08955807238817215,-0.08884881436824799,-0.6205018758773804,-0.5507258772850037,0.9800456762313843,0.17506450414657593,0.012739265337586403,-0.03729884698987007,0.06281488388776779,-0.2920604348182678,0.12506306171417236,0.44953033328056335,-0.3358395993709564,-0.8246606588363647,-0.46172836422920227,3.6729352474212646,0.04028327763080597,-0.3826834261417389,0.9238795638084412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.9983499646186829,0.5,0.0,0.0,-1.7004294395446777,-0.0021841544657945633,-0.2580457925796509,0.0,-0.04674792289733887,0.0,-2.964423151397e-11,-5.00000006675716e-11,26.425310134887695,-2.689713954925537,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.15046532452106476,-0.16603736579418182,-0.16967715322971344,-0.057631898671388626,0.035397980362176895,-0.959358274936676,-1.0,0.0,0.0,0.3355311155319214,-0.10800427198410034,-0.09793540090322495,-0.6573567986488342,-0.4930174946784973,0.8992635011672974,0.10392462462186813,0.036359187215566635,-0.02882266603410244,-0.042754851281642914,-0.15848219394683838,0.32142719626426697,-0.35017916560173035,-0.2671137750148773,-0.7947690486907959,-0.2553853988647461,-1.4021806716918945,-0.025347352027893066,-0.23344528675079346,0.9723699688911438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.9900872707366943,0.5,0.0,0.0,-2.037064790725708,-0.002119246404618025,-0.004807058721780777,0.0,-0.5198979377746582,0.0,-4.6784656010379067e-11,-5.00000006675716e-11,29.729467391967773,-3.3029463291168213,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.05603069067001343,-0.057102903723716736,0.027394458651542664,-0.10529937595129013,0.03942079469561577,-0.9666991829872131,-1.0,0.0,0.0,0.33801987767219543,-0.10814247280359268,-0.08692124485969543,-0.7066200971603394,-0.4128330647945404,0.8301456570625305,0.013189705088734627,0.01760825514793396,-0.04084872826933861,0.007503479719161987,-0.20278635621070862,0.38596436381340027,-0.38044217228889465,-0.4717167317867279,-0.817051887512207,-0.022847777232527733,-2.033102035522461,-0.19289986789226532,-0.07845942676067352,0.9969173073768616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.9893771409988403,0.5,0.0,0.0,-2.1427547931671143,-0.00015165262448135763,-0.0007915138849057257,0.0,-0.4766911268234253,0.0,-4.4938823495765945e-11,-5.00000006675716e-11,29.51691436767578,-3.402256965637207,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.015122562646865845,-0.36708682775497437,-0.15960097312927246,-0.10719036310911179,-0.03962695598602295,-0.9968574643135071,-1.0,0.0,0.0,0.3363443911075592,-0.11783699691295624,-0.09219900518655777,-0.7561785578727722,-0.33988842368125916,0.7383369207382202,0.02826104499399662,0.04034287855029106,-0.09209205955266953,0.013792461715638638,-0.2459816038608551,0.3702118396759033,-0.40280386805534363,0.07777853310108185,-0.8880100250244141,0.08059453219175339,-2.0571181774139404,0.057777732610702515,0.07845882326364517,0.9969173669815063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.8949597477912903,0.5,0.0,0.0,-2.19075608253479,-0.0006284245755523443,-0.001328091835603118,0.0,-0.1999741643667221,0.0,-4.0237094905970494e-11,-5.00000006675716e-11,27.392879486083984,-3.2813496589660645,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.020110204815864563,-0.01199379563331604,0.08185265958309174,-0.10330770164728165,-0.02421734482049942,-0.9643860459327698,-1.0,0.0,0.0,0.35413858294487,-0.12010502070188522,-0.09328650683164597,-0.8175416588783264,-0.2572071850299835,0.6683114171028137,0.07987266033887863,0.03575519472360611,-0.0530741810798645,0.02788541279733181,-0.3851068913936615,0.4242197573184967,-0.3647204637527466,0.26835376024246216,-1.065787672996521,0.16325515508651733,-2.331289052963257,0.19634848833084106,0.2334451675415039,0.9723699688911438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.9563809037208557,0.5,0.0,0.0,-1.8825266361236572,-0.0010171157773584127,-0.0005377309280447662,0.0,0.0,0.0,-3.5782363183578525e-11,-5.00000006675716e-11,26.993661880493164,-3.3019192218780518,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.07076956331729889,-0.2049599140882492,0.12197636067867279,-0.07730339467525482,-0.029911372810602188,-1.0057100057601929,-1.0,0.0,0.0,0.36840975284576416,-0.13496078550815582,-0.11021514236927032,-0.910270094871521,-0.1820569485425949,0.5805021524429321,0.12541623413562775,0.08678442239761353,-0.05248143896460533,-0.030541736632585526,-0.3786565661430359,0.36661264300346375,-0.4043625295162201,0.24378596246242523,-1.0192378759384155,0.16952671110630035,-2.557898759841919,0.2110084891319275,0.38268330693244934,0.9238795638084412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.999982476234436,0.5,0.0,0.0,-1.812947154045105,-0.0024461441207677126,-0.0021632465068250895,0.0,0.0,0.0,-4.374814052687803e-11,-5.00000006675716e-11,29.686742782592773,-3.4123342037200928,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.07050357758998871,-0.5697556138038635,0.17014415562152863,-0.1323748677968979,0.04239509627223015,-1.0126205682754517,-1.0,0.0,0.0,0.38410335779190063,-0.13627851009368896,-0.11265886574983597,-0.9455974698066711,-0.09990869462490082,0.5034618973731995,0.1595943570137024,0.09027409553527832,-0.0018848360050469637,-0.0671083927154541,-0.14628541469573975,0.3204505145549774,-0.4478512406349182,0.12747499346733093,-0.9259837865829468,-0.04263778030872345,-2.155301809310913,0.2340364009141922,0.5224984884262085,0.8526402115821838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.9995675683021545,0.5,0.0,0.0,-2.5183498859405518,-0.00843131449073553,-0.0017577814869582653,0.0,0.0,0.0,-4.970960795769308e-11,-5.00000006675716e-11,29.994525909423828,-3.5656354427337646,0.0,-3.204479455947876,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0952371209859848,-0.3128855228424072,-0.1455460786819458,-0.07849401235580444,-0.0008762776851654053,-0.9931485652923584,-1.0,0.0,0.0,0.41011518239974976,-0.16208870708942413,-0.11527644842863083,-0.9323731660842896,-0.07462352514266968,0.41812917590141296,0.17958855628967285,0.07982345670461655,-0.06597786396741867,-0.024930445477366447,0.2059936374425888,0.017320608720183372,-0.3644530177116394,0.05626363679766655,-0.6875187158584595,-0.26820695400238037,-1.8995189666748047,0.1829848438501358,0.649448037147522,0.760405957698822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.995316743850708,0.5,0.0,0.0,-3.038379192352295,-0.002674124902114272,-0.004838844295591116,0.0,0.0,0.0,-5.074640707647404e-11,-5.00000006675716e-11,29.949642181396484,-3.349125385284424,0.0,-3.204479455947876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.19659832119941711,-0.5232998132705688,-0.009692728519439697,-0.11702495813369751,-0.024667920544743538,-1.012233018875122,-1.0,0.0,0.0,0.4310840368270874,-0.1605115830898285,-0.14163045585155487,-0.8643183708190918,-0.10613759607076645,0.3525828719139099,0.2793480157852173,0.10199810564517975,-0.062316328287124634,-0.04547005519270897,0.4200144410133362,-0.2636578679084778,-0.37203249335289,0.4664730131626129,-0.4767320454120636,-0.29633861780166626,-1.6580932140350342,0.7997308373451233,0.7604060173034668,0.649448037147522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.8679583668708801,0.5,0.0,0.0,-4.851751327514648,-0.1574128419160843,-0.002606423804536462,0.0,0.0,0.0,-4.4529175485807926e-11,-5.00000006675716e-11,28.21078872680664,-3.362903356552124,0.0,-2.1345338821411133,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.39048832654953003,0.0,35.048702239990234,0.15000000596046448,-0.16017812490463257,0.5210354924201965,-0.12659786641597748,-0.17980274558067322,0.032631371170282364,-1.0268323421478271,-1.0,0.0,0.0,0.44111713767051697,-0.1712808758020401,-0.14444786310195923,-0.7836461663246155,-0.13285474479198456,0.2730812132358551,0.34088364243507385,0.06307311356067657,-0.0806971937417984,0.07363235950469971,0.3496148884296417,-0.19688044488430023,-0.39350253343582153,0.028046047315001488,-0.4536142647266388,-0.4356921315193176,-1.7156124114990234,1.28694748878479,0.8526399731636047,0.5224989056587219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.6276276707649231,0.5,0.0,0.0,-3.6895322799682617,-0.005315051414072514,-0.012630446814000607,0.0,0.0,0.0,-2.506058034701386e-11,-5.00000006675716e-11,18.377954483032227,-3.5859811305999756,0.0,-2.1345338821411133,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.004009068477898836,0.0,35.18500518798828,0.15000000596046448,0.1424500197172165,1.153259515762329,-0.1588694304227829,-0.09564557671546936,0.01778775081038475,-0.9999896287918091,-1.0,0.0,0.0,0.4491785764694214,-0.17505040764808655,-0.1220858171582222,-0.7112295627593994,-0.19499635696411133,0.18018515408039093,0.35370227694511414,-0.014213847927749157,-0.021625632420182228,0.15890581905841827,0.3857336640357971,-0.3016963601112366,-0.35628339648246765,0.22470532357692719,-0.31967025995254517,-0.3897213935852051,-2.0298829078674316,2.3566317558288574,0.9238794445991516,0.38268372416496277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.8843769431114197,0.5,0.0,0.0,-4.909588813781738,-0.0008375186589546502,-0.009938891977071762,0.0,-0.0327146053314209,0.0,-2.2514339351187296e-11,-5.00000006675716e-11,20.825986862182617,-3.7830870151519775,0.0,-2.1345338821411133,8.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.006582069210708141,0.0,35.2618408203125,0.15000000596046448,-0.15698367357254028,0.40452104806900024,0.0036492347717285156,-0.09110124409198761,0.030963163822889328,-1.0074330568313599,-1.0,0.0,0.0,0.4400215446949005,-0.18145273625850677,-0.10666992515325546,-0.6189607381820679,-0.25514113903045654,0.11315551400184631,0.38754069805145264,-0.030122429132461548,-0.0007415384170599282,0.08443643897771835,0.38589873909950256,-0.301577627658844,-0.37499210238456726,0.23741434514522552,-0.01542016863822937,-0.2690619230270386,-2.7505176067352295,2.9628067016601562,0.9723698496818542,0.23344559967517853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
