step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
281,0.03860144317150116,0.5,0.0,0.0,-4.801891803741455,-0.0002045223955065012,-25.29229164123535,0.0,-0.37497416138648987,0.0,-3.3900859550128892e-12,-9.273974643786431e-11,0.1319144070148468,-0.49075326323509216,-50.12071228027344,-6.332158088684082,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.15000000596046448,-3.185602129307519e-11,-6.448633294020567e-11,3.4957738093144286e-11,3.625190425626812e-11,-5.890269522135227e-11,0.0,3.735727005516054e-12,0.02286091446876526,-0.09784774482250214,0.09553675353527069,-0.04910953342914581,-0.04293458163738251,-0.9870299100875854,-1.8547948598861694,0.0,0.0,0.03392837196588516,0.003077625297009945,-0.0016591381281614304,-0.3005322217941284,0.30088749527931213,0.39003077149391174,0.008055441081523895,0.07711835205554962,0.023967117071151733,0.00044133662595413625,-0.44308552145957947,0.3689858913421631,0.3851332664489746,0.03422125056385994,-4.148806095123291,0.46087509393692017,135.56488037109375,-133.0103302001953,0.3826833963394165,0.9238795638084412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,9.770039469003677e-06,0.5,0.0,0.0,-6.399999618530273,-0.03081822581589222,-24.62346649169922,0.0,-0.37435635924339294,0.0,2.931060949507014e-11,-9.273974643786431e-11,0.00013605017738882452,-0.5898794531822205,-50.12071228027344,-6.332158088684082,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.15000000596046448,-3.0571978976157155e-11,-6.61495233589271e-11,3.3774837093769605e-11,3.4692700101590646e-11,-6.018673753827031e-11,0.0,5.3989169905566126e-12,-0.19600246846675873,2.6220078468322754,0.05619452893733978,0.03259430453181267,0.036198195070028305,-1.005059838294983,-1.8547948598861694,0.0,0.0,0.06356246769428253,0.0016025733202695847,0.020347697660326958,-0.38334691524505615,0.2858695387840271,0.4421407878398895,0.004270318895578384,0.06301351636648178,0.11952576786279678,0.21126262843608856,-0.38349059224128723,-0.435467928647995,0.2670429050922394,0.017263276502490044,-3.8390300273895264,-0.35657745599746704,185.1216583251953,-130.6211395263672,0.5224969387054443,0.8526411652565002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,1.1445306881796569e-05,0.5,0.0,0.0,-6.399999618530273,-3.682364695123397e-05,-10.88718318939209,0.0,-0.3749999701976776,0.0,7.661753870236154e-11,-9.273974643786431e-11,3.4456195407983614e-07,-0.6902090311050415,-50.12071228027344,-6.332158088684082,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.15000000596046448,-3.2348013156990874e-11,-6.459140167169863e-11,3.229568695806151e-11,3.178963689509651e-11,-5.841071376577744e-11,0.0,3.840798339094231e-12,-0.09114524722099304,2.5005173683166504,0.1792643517255783,0.1008671373128891,-0.03419771045446396,-0.964154064655304,-1.8547948598861694,0.0,0.0,0.07501192390918732,0.02605132944881916,0.07212512195110321,-0.46458032727241516,0.20898790657520294,0.5349581837654114,0.0067991334944963455,0.08936277776956558,0.05802449211478233,0.2093808501958847,-0.4279470145702362,-0.44538792967796326,0.41073107719421387,-0.033826783299446106,-3.838787078857422,-0.5700719952583313,206.9374237060547,-105.86744689941406,0.6494480967521667,0.7604058980941772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,1.1972158063144889e-05,0.5,0.0,0.0,-6.399999618530273,-3.680315785459243e-05,-5.907690525054932,0.0,-0.3749999701976776,0.0,7.578264404894952e-11,-9.273974643786431e-11,3.9670257478974236e-07,-0.8244181871414185,-50.12071228027344,-6.332158088684082,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.15000000596046448,-3.4179901964304094e-11,-6.299653160235508e-11,3.0591161548354506e-11,2.8594980550078475e-11,-5.6578824958464224e-11,0.0,2.2459269687080674e-12,0.029123127460479736,2.4534568786621094,0.1714327484369278,0.07665961980819702,0.01972021535038948,-0.9630313515663147,-1.8547948598861694,0.0,0.0,0.10959222912788391,0.04601918160915375,0.12360561639070511,-0.5485510230064392,0.11695333570241928,0.6174550652503967,0.004421750083565712,0.1639256477355957,0.053708530962467194,0.2348082810640335,-0.35593342781066895,-0.36570969223976135,0.40196964144706726,-0.04433135315775871,-3.8579792976379395,-0.5074782967567444,197.75364685058594,-83.36360168457031,0.7604048252105713,0.6494494080543518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,1.2835188499593642e-05,0.5,0.0,0.0,-6.221282482147217,-3.675127663882449e-05,-8.139102935791016,0.0,-0.37499991059303284,0.0,7.537523383227551e-11,-9.273974643786431e-11,4.355438250058796e-07,-0.9951907396316528,-50.12071228027344,-6.332158088684082,0.0,0.0,0.0,4.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.15000000596046448,-3.600730824615539e-11,-6.138091424023884e-11,2.865685640174309e-11,2.5113000221010928e-11,-5.475141867661293e-11,0.0,6.303072213470484e-13,0.1813340038061142,2.2684061527252197,0.11141945421695709,0.17321918904781342,-0.02553659863770008,-0.9685567617416382,-1.8547948598861694,0.0,0.0,0.13734106719493866,0.06034030765295029,0.16086985170841217,-0.6347069144248962,0.03812052309513092,0.6955063343048096,-0.0008700452744960785,0.13010798394680023,0.0753081664443016,0.19697795808315277,-0.38482949137687683,-0.42574769258499146,0.3587697148323059,-0.03618087247014046,-3.508742094039917,-0.5154842138290405,174.88746643066406,-66.30704498291016,0.8526402711868286,0.522498369216919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,1.410654112987686e-05,0.5,0.0,0.0,-5.680020332336426,-3.667827331810258e-05,-8.247230529785156,0.0,-0.37499991059303284,0.0,7.47825898428367e-11,-9.273974643786431e-11,4.970453346686554e-07,-1.2356663942337036,-50.12071228027344,-6.332158088684082,0.0,0.0,0.0,4.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.15000000596046448,-3.782472252078506e-11,-5.97457638917831e-11,2.6491106183690327e-11,2.134395785113874e-11,-5.293400440198326e-11,0.0,-1.0048390071404345e-12,-0.16423076391220093,2.3099844455718994,0.017518311738967896,0.2151256948709488,0.009961821138858795,-0.9589715600013733,-1.8547948598861694,0.0,0.0,0.1710071861743927,0.07247805595397949,0.21245861053466797,-0.7053015828132629,-0.03835497051477432,0.777158260345459,-0.004004597198218107,0.19746501743793488,0.07947911322116852,0.21496129035949707,-0.4376594126224518,-0.36316993832588196,0.43186503648757935,0.0033296109177172184,-2.984673500061035,-0.5151500105857849,149.2744140625,-53.32937240600586,0.9238789081573486,0.38268494606018066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,1.585481732035987e-05,0.5,0.0,0.0,-5.385752201080322,-3.6586417991202325e-05,-6.28222131729126,0.0,-0.37499991059303284,0.0,7.400904888932303e-11,-9.273974643786431e-11,5.883271683160274e-07,-1.554335594177246,-50.12071228027344,-6.332158088684082,-4.0,0.0,0.0,4.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.15000000596046448,-3.962587202810397e-11,-5.809333569750663e-11,2.4092124129015957e-11,1.7288250692137908e-11,-5.113285489466435e-11,0.0,-2.6572704540234193e-12,0.15354587137699127,2.644923448562622,0.07607422769069672,0.28331542015075684,0.005261853337287903,-0.9454817771911621,-1.8547948598861694,0.0,0.0,0.22366806864738464,0.08926766365766525,0.2616729736328125,-0.7867312431335449,-0.12557479739189148,0.8496717214584351,-0.0009831609204411507,0.2477528154850006,0.03188015893101692,0.27416086196899414,-0.4335058331489563,-0.37660282850265503,0.4102907180786133,0.019048118963837624,-2.4870941638946533,-0.5405353307723999,126.3321533203125,-43.24837112426758,0.9723700284957886,0.23344503343105316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,1.830358087318018e-05,0.5,0.0,0.0,-5.203607082366943,-3.646540790214203e-05,-5.46555233001709,0.0,-0.37499991059303284,0.0,7.304985089051641e-11,-9.273974643786431e-11,7.241587809403427e-07,-1.9283132553100586,-50.12071228027344,-6.332158088684082,-4.0,0.0,0.0,4.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.15000000596046448,-4.1406746087435664e-11,-5.6423702515795426e-11,2.145737060255115e-11,1.2945513584716739e-11,-4.9351984304779606e-11,0.0,-4.326897781042893e-12,0.05277790129184723,2.5372092723846436,-0.13891786336898804,0.3215637803077698,-0.006947357207536697,-0.945845901966095,-1.8547948598861694,0.0,0.0,0.2611176371574402,0.09084028005599976,0.31208744645118713,-0.8563656210899353,-0.20350579917430878,0.9242492318153381,0.007474381476640701,0.26468148827552795,0.056791532784700394,0.2770620286464691,-0.38545337319374084,-0.35554513335227966,0.4253823459148407,0.023193348199129105,-2.0664517879486084,-0.579423189163208,104.61735534667969,-34.597110748291016,0.996917188167572,0.07846059650182724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,2.1636560632032342e-05,0.5,0.0,0.0,-5.154548168182373,-3.632482184912078e-05,-4.323141574859619,0.0,-0.37499991059303284,0.0,7.18912290809115e-11,-9.273974643786431e-11,9.267433824788895e-07,-2.367220163345337,-50.12071228027344,-6.332158088684082,-4.0,0.0,0.0,4.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.15000000596046448,-4.316261584258463e-11,-5.473794334465154e-11,1.858436668444874e-11,8.315530555802475e-12,-4.759611108018369e-11,0.0,-6.012659987952862e-12,0.16150738298892975,2.3582170009613037,-0.10993652790784836,0.3566054701805115,-0.009874187409877777,-0.9680796265602112,-1.8547948598861694,0.0,0.0,0.3241135776042938,0.10799496620893478,0.3638041913509369,-0.9385196566581726,-0.27650028467178345,1.0038502216339111,0.008330512791872025,0.26230689883232117,0.042203206568956375,0.2567209303379059,-0.3646244704723358,-0.410177618265152,0.4394245147705078,0.0355621874332428,-1.5302188396453857,-0.6468201875686646,84.87330627441406,-28.101375579833984,0.9969173073768616,-0.07845956087112427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,1.821120122258435e-06,0.5,0.0,0.0,-4.442920684814453,-0.35619571805000305,-3.0893585681915283,0.0,-0.2921033203601837,0.0,7.828902803819204e-11,-9.273974643786431e-11,1.0603881150927918e-07,-2.572413206100464,-50.12071228027344,-0.8397912383079529,-4.0,0.0,0.0,4.0,0.0,0.0,-34.0,-0.023711854591965675,0.0,35.2618408203125,0.15000000596046448,-4.757744198613523e-11,-5.210248898990244e-11,1.52182762919173e-11,3.8363739268687524e-12,-4.318128493663309e-11,294.8218078613281,-8.6481152100637e-12,0.0830255001783371,2.542919158935547,0.16542519629001617,0.39159390330314636,0.0024865828454494476,-0.9459295868873596,-1.8547948598861694,0.0,0.0,0.36843615770339966,0.11362092196941376,0.38136497139930725,-0.9394728541374207,-0.35554981231689453,1.0522719621658325,0.025029713287949562,0.0702076181769371,0.1346733123064041,0.22240880131721497,0.19866465032100677,-0.34192168712615967,-0.21529076993465424,0.08293046802282333,-0.6093530654907227,-0.768082320690155,67.60946655273438,-24.933887481689453,0.9723702669143677,-0.23344402015209198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,1.9812718164757825e-05,0.5,0.0,0.0,-4.906191825866699,-0.0006093388656154275,-5.8437628746032715,0.0,-0.31645435094833374,0.0,8.213740798623803e-11,-9.273974643786431e-11,2.1084673562654643e-07,-2.6767020225524902,-50.12071228027344,-0.8397912383079529,-4.0,0.0,0.0,4.0,0.0,0.0,-34.0,-0.03515278920531273,0.0,35.18500518798828,0.15000000596046448,-5.836737343445364e-11,-5.194471588976235e-11,1.75293182747005e-11,3.851093489243285e-12,-3.239135695776163e-11,292.4974060058594,-8.805888310203791e-12,0.09139619767665863,1.9496147632598877,0.12082289159297943,0.3815920948982239,-0.022076642140746117,-0.9101861119270325,-1.8547948598861694,0.0,0.0,0.3766649067401886,0.13568371534347534,0.41842931509017944,-0.8770204186439514,-0.40128183364868164,1.1258081197738647,0.0017822105437517166,0.0800454393029213,0.11265408992767334,0.2022569626569748,0.395701140165329,-0.2311631739139557,0.3784361779689789,-0.15890614688396454,-0.20839330554008484,-0.5934616327285767,44.6380615234375,-17.417264938354492,0.9238793253898621,-0.38268399238586426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,1.1307882630262611e-08,0.5,0.0,0.0,-3.674161434173584,-0.005594147834926844,-10.861576080322266,0.0,0.0,0.0,9.153523078397896e-11,-9.273974643786431e-11,1.1755967310733695e-09,-3.0682215690612793,-50.12071228027344,-0.8397912383079529,-4.0,0.0,0.0,4.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.15000000596046448,-6.714788447492737e-11,-5.597092234133072e-11,2.092760513494607e-11,4.069832144903973e-12,-2.3610840713117476e-11,0.0,-4.779678822869338e-12,-0.11824139952659607,4.120351314544678,-0.16172756254673004,0.49396419525146484,0.011266667395830154,-0.8869249224662781,-1.8547948598861694,0.0,0.0,0.39489927887916565,0.14687466621398926,0.5040772557258606,-0.8550196290016174,-0.4777250289916992,1.210488200187683,0.10051365196704865,0.06365171819925308,0.14295832812786102,0.3980529010295868,-0.12256518751382828,-0.3603140115737915,0.4148004651069641,0.4914528429508209,-1.068186640739441,-0.5353084206581116,17.49862289428711,1.260683536529541,0.8526408076286316,-0.5224974751472473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,7.91594065958634e-05,0.5,0.0,0.0,-4.816769123077393,-0.02174677699804306,-124.76759338378906,0.0,0.0,0.0,9.705026365880443e-11,-9.273974643786431e-11,5.315080642276371e-08,-2.8665683269500732,-50.12071228027344,-0.8397912383079529,-4.0,0.0,0.0,4.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.15000000596046448,-6.839722538343196e-11,-6.456166157242649e-11,1.8989884317810457e-11,4.7881425387086285e-12,-2.236150500878331e-11,0.0,3.811061275588168e-12,-0.12857314944267273,1.8761303424835205,0.18339420855045319,0.5311182141304016,0.042896147817373276,-0.825822651386261,-1.8547948598861694,0.0,0.0,0.398822546005249,0.17718884348869324,0.550835132598877,-0.8690643310546875,-0.47268298268318176,1.148249864578247,0.1807381957769394,0.12599466741085052,0.07501967251300812,0.14245055615901947,-0.09362201392650604,0.36515703797340393,-0.25969621539115906,0.3050555884838104,-1.1397755146026611,-0.02904042974114418,-80.74479675292969,54.408851623535156,0.7604054808616638,-0.649448573589325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,0.011269737035036087,0.5,0.0,0.0,-6.321666240692139,-3.47934037563391e-05,-110.02615356445312,0.0,0.0,0.0,4.181239382505808e-11,-9.273974643786431e-11,0.0011477663647383451,-2.4559450149536133,-50.12071228027344,-0.8397912383079529,-4.0,0.0,0.0,4.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.15000000596046448,-7.019265030328015e-11,-7.525424033927308e-11,1.638944535642395e-11,6.6445620706956365e-12,-2.05660818236586e-11,0.0,1.4503634404583465e-11,0.16373957693576813,-0.19546984136104584,-0.06225927174091339,0.549040675163269,0.03906109556555748,-0.8854990601539612,-1.8547948598861694,0.0,0.0,0.430501788854599,0.17245042324066162,0.546901285648346,-0.8231465816497803,-0.39132681488990784,1.0679402351379395,0.27467939257621765,0.08421867340803146,0.02594614028930664,0.01713067851960659,0.3763624131679535,0.416725218296051,-0.37385615706443787,0.5042368173599243,-0.030048662796616554,0.18773271143436432,-177.77561950683594,94.23796081542969,0.6494489312171936,-0.7604052424430847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,0.012601258233189583,0.5,0.0,0.0,-5.1808600425720215,-3.4576456528156996e-05,-90.5140151977539,0.0,0.0,0.0,1.262622818798409e-11,-9.273974643786431e-11,0.020078390836715698,-2.0945560932159424,-50.12071228027344,-0.8397912383079529,-4.0,0.0,0.0,4.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.15000000596046448,-7.291192649638845e-11,-8.458785061282725e-11,1.3769000696550737e-11,9.342650784949225e-12,-1.7846798691656396e-11,0.0,2.3837244678137637e-11,0.19230999052524567,-0.0115576833486557,0.17811353504657745,0.5191612243652344,0.028612520545721054,-0.8446869254112244,-1.8547948598861694,0.0,0.0,0.4466414749622345,0.1847413331270218,0.5459821820259094,-0.7354718446731567,-0.29319584369659424,0.9846221804618835,0.38535308837890625,0.14232242107391357,-0.030004551634192467,-0.004245734307914972,0.43810731172561646,0.4050803780555725,-0.38253089785575867,0.4635094702243805,-0.35927385091781616,0.6878314018249512,-261.564697265625,139.2982940673828,0.522497832775116,-0.8526406288146973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,0.014347518794238567,0.5,0.0,0.0,-6.046889781951904,-3.426305920584127e-05,-92.52069091796875,0.0,0.0,0.0,1.1205100215738728e-11,-9.273974643786431e-11,0.024317895993590355,-1.8132308721542358,-50.12071228027344,-0.8397912383079529,-4.0,0.0,0.0,4.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.15000000596046448,-7.5692202505806e-11,-9.30808694010743e-11,1.0917657403131109e-11,1.2903672921837916e-11,-1.5066527886409276e-11,0.0,3.233026346638468e-11,0.19922836124897003,-0.2662743926048279,-0.1717415153980255,0.48235511779785156,-0.02527700737118721,-0.8515650629997253,-1.8547948598861694,0.0,0.0,0.4691811203956604,0.17222370207309723,0.5410600304603577,-0.6569313406944275,-0.22285665571689606,0.9166795611381531,0.48469969630241394,0.151292085647583,-0.004776590969413519,-0.039668649435043335,0.42935606837272644,0.39865848422050476,-0.412529855966568,0.48510536551475525,-0.12132542580366135,1.2565746307373047,-347.14990234375,183.1943359375,0.3826843500137329,-0.9238791465759277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,0.016578154638409615,0.5,0.0,0.0,-6.399999618530273,-3.386608659639023e-05,-81.94235229492188,0.0,0.0,0.0,9.559749693244246e-12,-9.273974643786431e-11,0.03020188957452774,-1.6060272455215454,-50.12071228027344,-0.8397912383079529,-4.0,0.0,0.0,4.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.15000000596046448,-7.853183381367757e-11,-1.00551775239488e-10,7.846185506865666e-12,1.7172608821058866e-11,-1.2226890507005539e-11,0.0,3.9801165835351426e-11,-0.04847279191017151,0.021548882126808167,0.00011160969734191895,0.536673367023468,-0.0013902224600315094,-0.8838377594947815,-1.8547948598861694,0.0,0.0,0.49555861949920654,0.1874881535768509,0.5372321605682373,-0.564720094203949,-0.13704220950603485,0.8298904299736023,0.5808347463607788,0.12160704284906387,0.04558388143777847,-0.007230141665786505,0.371875137090683,0.43620792031288147,-0.43294891715049744,0.517068088054657,0.06898225098848343,1.7867465019226074,-427.2534484863281,225.3528594970703,0.2334481179714203,-0.9723692536354065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,0.019367463886737823,0.5,0.0,0.0,-5.681949615478516,-3.3391766919521615e-05,-67.91275024414062,0.0,0.0,0.0,7.723001058113077e-12,-9.273974643786431e-11,0.038248591125011444,-1.469203233718872,-50.12071228027344,-0.8397912383079529,-4.0,0.0,0.0,4.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.15000000596046448,-8.142785057341229e-11,-1.0684645529446257e-10,4.565599200784254e-12,2.1968012478557064e-11,-9.330880686164722e-12,0.0,4.6095845890326004e-11,-0.06937126815319061,0.09609393775463104,-0.09858155250549316,0.5554980039596558,-0.031962618231773376,-0.8593781590461731,-1.8547948598861694,0.0,0.0,0.5172001123428345,0.18405193090438843,0.5356676578521729,-0.4929499626159668,-0.05679597705602646,0.7507909536361694,0.6782598495483398,0.1711815446615219,0.029596000909805298,0.03482595831155777,0.38123461604118347,0.44543296098709106,-0.3953941762447357,0.5370867252349854,-0.017483050003647804,2.313894033432007,-502.3964538574219,259.18359375,0.0784599632024765,-0.9969172477722168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,0.003628044156357646,0.5,0.0,0.0,-4.846011638641357,-0.0017968307947739959,-53.31901931762695,0.0,0.0,0.0,1.424911057201772e-11,-9.273974643786431e-11,0.009262247011065483,-1.533137559890747,-50.12071228027344,-0.27291178703308105,-4.0,0.0,0.0,4.0,0.0,0.0,-34.0,-4.813634395599365,0.0,13.14702320098877,0.15000000596046448,-8.55984172432045e-11,-1.1129128174580671e-10,3.6350896251424736e-12,2.7291792090156086e-11,-5.160313582691645e-12,121.4005126953125,1.2874209510960188e-11,0.09023399651050568,-0.149069145321846,-0.10609804838895798,0.5020845532417297,-0.023088090121746063,-0.8982430696487427,-1.8547948598861694,0.0,0.0,0.558357298374176,0.181654155254364,0.5458489060401917,-0.4273374378681183,0.024947231635451317,0.7429174780845642,0.7764289379119873,0.1873003989458084,-0.004550981801003218,-0.07766653597354889,0.43433642387390137,0.3581392467021942,0.04492497071623802,0.5183383822441101,-0.17179512977600098,2.8225319385528564,-571.6571044921875,282.30462646484375,-0.07845639437437057,-0.9969175457954407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,9.697046334622428e-05,0.5,0.0,0.0,-4.848268032073975,-0.0014304762007668614,-38.19998550415039,0.0,0.0,0.0,3.917230081973422e-11,-9.273974643786431e-11,0.0001219806435983628,-1.7065167427062988,-50.12071228027344,-0.27291178703308105,-4.0,0.0,0.0,4.0,0.0,0.0,-34.0,-2.0831141471862793,0.0,27.3387393951416,0.15000000596046448,-8.897196868140611e-11,-1.1413667233561853e-10,3.418944164237936e-12,3.3461688281333224e-11,-1.7867565066387314e-12,265.3703918457031,1.571959229451636e-11,-0.028979316353797913,0.2568971514701843,-0.06920430064201355,0.4761795401573181,-0.020092345774173737,-0.8925043344497681,-1.8547948598861694,0.0,0.0,0.5768800973892212,0.1999778151512146,0.5473993420600891,-0.3498985767364502,0.09224435687065125,0.7593700289726257,0.8755788803100586,0.14715085923671722,0.05852627754211426,0.07223720848560333,0.2536350190639496,0.36930203437805176,0.09772467613220215,0.46660134196281433,-0.31478917598724365,3.274683713912964,-632.4376220703125,293.5074157714844,-0.23344464600086212,-0.9723700881004333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,6.11906045833166e-08,0.5,0.0,0.0,-4.938051223754883,-0.002122297417372465,-24.83768081665039,0.0,0.0,0.0,7.996674850074825e-11,-9.273974643786431e-11,1.6026330484919526e-08,-2.025177001953125,-50.12071228027344,-0.27291178703308105,-4.0,0.0,0.0,4.0,0.0,0.0,-34.0,-0.453913152217865,0.0,31.905433654785156,0.15000000596046448,-9.055531324797528e-11,-1.1597063587220902e-10,3.2201251214114546e-12,4.1326012056863703e-11,-2.0341872988566961e-13,312.47998046875,1.755355583110685e-11,0.1423548310995102,1.7645632028579712,0.035921961069107056,0.5075046420097351,0.014862556010484695,-0.8789415955543518,-1.8547948598861694,0.0,0.0,0.6142044067382812,0.2145329713821411,0.5710587501525879,-0.3649856448173523,0.1711237132549286,0.787851095199585,0.9690685272216797,0.1531328409910202,0.07083188742399216,0.15358661115169525,-0.1816069334745407,0.31583771109580994,0.2594989836215973,0.42871785163879395,-0.5176680088043213,3.674222230911255,-682.2424926757812,291.76324462890625,-0.3826810419559479,-0.9238805174827576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,2.628142592442373e-09,0.5,0.0,0.0,-4.803182601928711,-0.0007476453902199864,-16.112777709960938,0.0,0.0,0.0,1.184213560545544e-10,-9.273974643786431e-11,5.9000569187228624e-12,-2.4254884719848633,-50.12071228027344,-0.27291178703308105,-4.0,0.0,0.0,4.0,0.0,0.0,-34.0,-0.3128156065940857,0.0,33.62110900878906,0.15000000596046448,-9.105077802828987e-11,-1.1600674587608495e-10,3.0421099667110596e-12,5.06792038890147e-11,2.9204487135905954e-13,329.9891357421875,1.7589664100259306e-11,0.05866287648677826,1.4551525115966797,0.16315357387065887,0.6075499653816223,0.01205391064286232,-0.8383654356002808,-1.8547948598861694,0.0,0.0,0.6463153958320618,0.24396635591983795,0.5988309383392334,-0.36979547142982483,0.23307126760482788,0.8246925473213196,1.0567020177841187,0.10148552805185318,0.14771616458892822,0.16048696637153625,-0.10755705833435059,0.3625521659851074,0.18280553817749023,0.5114814639091492,-0.4390091896057129,3.938215494155884,-722.0050659179688,286.2732849121094,-0.5224980711936951,-0.8526404500007629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,2.5899235533977105e-10,0.5,0.0,0.0,-4.800106525421143,-0.0007394599379040301,-9.132036209106445,0.0,0.0,0.0,1.3457319980592075e-10,-9.273974643786431e-11,9.145919563141244e-14,-2.8428001403808594,-50.12071228027344,-0.27291178703308105,-4.0,0.0,0.0,4.0,0.0,0.0,-34.0,-0.2131105363368988,0.0,34.40550994873047,0.15000000596046448,-9.142908652393089e-11,-1.1365829111209536e-10,2.893521360014528e-12,6.017437242933354e-11,6.703615527264839e-13,338.0379638671875,1.5241218009887092e-11,-0.052554741501808167,1.4282573461532593,0.04452010989189148,0.5848207473754883,0.039049405604600906,-0.811004638671875,-1.8547948598861694,0.0,0.0,0.6625093817710876,0.2730620503425598,0.6252237558364868,-0.3717189431190491,0.3258988857269287,0.8476491570472717,1.1643458604812622,0.147823765873909,0.13259705901145935,0.12110906094312668,-0.004263138864189386,0.39649030566215515,0.03506629541516304,0.44660449028015137,-0.38256120681762695,4.0750041007995605,-752.1707153320312,284.48016357421875,-0.6494461894035339,-0.760407567024231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2.978231550265775e-11,0.5,0.0,0.0,-4.800260066986084,-0.00031016484717838466,-6.953542709350586,0.0,0.0,0.0,1.4667228542819544e-10,-9.273974643786431e-11,2.8145071010929595e-15,-3.2907676696777344,-50.12071228027344,-0.27291178703308105,-4.0,0.0,0.0,4.0,0.0,0.0,-34.0,-0.1780558079481125,0.0,34.81588363647461,0.15000000596046448,-9.191181149503791e-11,-1.0907392350434364e-10,2.765891031833445e-12,6.913371958239267e-11,1.1530816449237258e-12,341.9619140625,1.0656846065326686e-11,0.13318206369876862,1.4567861557006836,-0.051568448543548584,0.6467326879501343,-0.010344956070184708,-0.8080722689628601,-1.8547948598861694,0.0,0.0,0.6979900598526001,0.2975536286830902,0.6586755514144897,-0.37776368856430054,0.3970053791999817,0.8376363515853882,1.263405442237854,0.10028328001499176,0.1754695475101471,0.1876545399427414,0.01762014627456665,0.3976178765296936,-0.08998066931962967,0.5061203837394714,-0.3522797226905823,4.177098274230957,-778.5348510742188,283.9554443359375,-0.7604056596755981,-0.6494483947753906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
